StudentId,EnrollmentYear,Education,Major
2732,2019,Undergraduate,Intelligence Science and Technology
2735,2019,Undergraduate,Computer Science and Technology
2736,2019,Undergraduate,Computer Science and Technology
2737,2019,Undergraduate,Computer Science and Technology
2738,2019,Undergraduate,Computer Science and Technology
2739,2019,Undergraduate,Computer Science and Technology
2740,2019,Undergraduate,Computer Science and Technology
2741,2019,Undergraduate,Computer Science and Technology
2742,2019,Undergraduate,Intelligence Science and Technology
2747,2019,Undergraduate,Computer Science and Technology
2750,2019,Undergraduate,Computer Science and Technology
2752,2019,Undergraduate,Computer Science and Technology
2756,2019,Undergraduate,Computer Science and Technology
2757,2019,Undergraduate,Computer Science and Technology
2758,2019,Undergraduate,Computer Science and Technology
2760,2019,Undergraduate,Computer Science and Technology
2761,2019,Undergraduate,Computer Science and Technology
2763,2019,Undergraduate,Computer Science and Technology
2765,2019,Undergraduate,Computer Science and Technology
2766,2019,Undergraduate,Computer Science and Technology
2767,2019,Undergraduate,Computer Science and Technology
2770,2019,Undergraduate,Intelligence Science and Technology
2794,2019,Undergraduate,Computer Science and Technology
2799,2019,Undergraduate,Electronic and Information Science and Technology
3474,2019,Undergraduate,Data Science and Big Data Technology
3487,2019,Undergraduate,Computer Science and Technology
3578,2019,Undergraduate,Data Science and Big Data Technology
3588,2019,Undergraduate,Yuanpei Program
3589,2019,Undergraduate,Data Science and Big Data Technology
3592,2019,Undergraduate,Yuanpei Program
3600,2019,Undergraduate,Data Science and Big Data Technology
3602,2019,Undergraduate,Intelligence Science and Technology
3603,2019,Undergraduate,Data Science and Big Data Technology
3605,2019,Undergraduate,Data Science and Big Data Technology
3614,2019,Undergraduate,Data Science and Big Data Technology
3615,2019,Undergraduate,Data Science and Big Data Technology
3626,2019,Undergraduate,Data Science and Big Data Technology
3631,2019,Undergraduate,Data Science and Big Data Technology
3640,2019,Undergraduate,Data Science and Big Data Technology
3643,2019,Undergraduate,Yuanpei Program
3651,2019,Undergraduate,Data Science and Big Data Technology
3652,2019,Undergraduate,Data Science and Big Data Technology
3667,2019,Undergraduate,
3669,2019,Undergraduate,
3682,2019,Undergraduate,Data Science and Big Data Technology
3689,2019,Undergraduate,Data Science and Big Data Technology
3694,2019,Undergraduate,Data Science and Big Data Technology
69,2016,Undergraduate,Mathematics and Applied Mathematics
80,2016,Undergraduate,Mathematics and Applied Mathematics
82,2016,Undergraduate,Mathematics and Applied Mathematics
83,2016,Undergraduate,Theoretical and Applied Mechanics
89,2016,Undergraduate,Physics
90,2016,Undergraduate,Physics
388,2017,Undergraduate,Mathematics and Applied Mathematics
390,2017,Undergraduate,Information and Computing Science
396,2017,Undergraduate,Mathematics and Applied Mathematics
402,2017,Undergraduate,Mathematics and Applied Mathematics
403,2017,Undergraduate,Mathematics and Applied Mathematics
404,2017,Undergraduate,Mathematics and Applied Mathematics
405,2017,Undergraduate,Mathematics and Applied Mathematics
406,2017,Undergraduate,Information and Computing Science
409,2017,Undergraduate,Information and Computing Science
727,2017,Undergraduate,Statistics
867,2018,Undergraduate,Mathematics and Applied Mathematics
86,2016,Undergraduate,Materials Science and Engineering
414,2017,Undergraduate,Engineering  Mechanics (Engineering Structure Analysis )
415,2017,Undergraduate,Biomedical Engineering
416,2017,Undergraduate,Materials Science and Engineering
419,2017,Undergraduate,Materials Science and Engineering
420,2017,Undergraduate,Materials Science and Engineering
873,2018,Undergraduate,Materials Science and Engineering
878,2018,Undergraduate,Materials Science and Engineering
1136,2018,Undergraduate,Robotics Engineering
1523,2018,Undergraduate,Robotics Engineering
1538,2018,Undergraduate,Biomedical Engineering
1579,2018,Undergraduate,Data Science and Big Data Technology
1643,2018,Undergraduate,Theoretical and Applied Mechanics
1655,2018,Undergraduate,Aerospace Engineering
1669,2018,Undergraduate,Theoretical and Applied Mechanics
1769,2018,Undergraduate,Engineering  Mechanics (Engineering Structure Analysis )
1969,2019,Undergraduate,Robotics Engineering
1970,2019,Undergraduate,Robotics Engineering
1973,2019,Undergraduate,Robotics Engineering
1975,2019,Undergraduate,Theoretical and Applied Mechanics
1976,2019,Undergraduate,Robotics Engineering
1978,2019,Undergraduate,Robotics Engineering
1979,2019,Undergraduate,Energy and environmental systems engineering
1980,2019,Undergraduate,Robotics Engineering
1981,2019,Undergraduate,Robotics Engineering
1984,2019,Undergraduate,Data Science and Big Data Technology
1985,2019,Undergraduate,Robotics Engineering
1987,2019,Undergraduate,Energy and environmental systems engineering
1988,2019,Undergraduate,Robotics Engineering
1989,2019,Undergraduate,Robotics Engineering
1990,2019,Undergraduate,Aerospace Engineering
1991,2019,Undergraduate,Theoretical and Applied Mechanics
1992,2019,Undergraduate,Intelligence Science and Technology
1993,2019,Undergraduate,Computer Science and Technology
1994,2019,Undergraduate,Finance
1995,2019,Undergraduate,Robotics Engineering
1996,2019,Undergraduate,Robotics Engineering
1997,2019,Undergraduate,Robotics Engineering
1998,2019,Undergraduate,Robotics Engineering
1999,2019,Undergraduate,Robotics Engineering
2000,2019,Undergraduate,Theoretical and Applied Mechanics
2001,2019,Undergraduate,Computer Science and Technology
2004,2019,Undergraduate,Materials Science and Engineering
2005,2019,Undergraduate,Theoretical and Applied Mechanics
2006,2019,Undergraduate,Robotics Engineering
1020,2018,Undergraduate,Chemistry
1021,2018,Undergraduate,Chemistry
1022,2018,Undergraduate,Chemistry
1023,2018,Undergraduate,Chemistry
1025,2018,Undergraduate,Chemistry
1026,2018,Undergraduate,Chemistry
1028,2018,Undergraduate,Chemistry
1029,2018,Undergraduate,Chemistry
1030,2018,Undergraduate,Material Chemistry
1033,2018,Undergraduate,Chemistry
1034,2018,Undergraduate,Chemistry
1035,2018,Undergraduate,Chemistry
1036,2018,Undergraduate,Chemistry
1039,2018,Undergraduate,Chemistry
1040,2018,Undergraduate,Chemistry
1041,2018,Undergraduate,Chemistry
1042,2018,Undergraduate,Chemistry
1043,2018,Undergraduate,Chemistry
1044,2018,Undergraduate,Chemistry
1045,2018,Undergraduate,Chemistry
1047,2018,Undergraduate,Chemistry
1048,2018,Undergraduate,Chemistry
1051,2018,Undergraduate,Chemistry
1052,2018,Undergraduate,Material Chemistry
1054,2018,Undergraduate,Chemistry
1055,2018,Undergraduate,Chemistry
1056,2018,Undergraduate,Chemical Biology
1058,2018,Undergraduate,Chemical Biology
1061,2018,Undergraduate,Chemistry
1063,2018,Undergraduate,Chemistry
1064,2018,Undergraduate,Chemistry
1066,2018,Undergraduate,Material Chemistry
1067,2018,Undergraduate,Chemistry
1068,2018,Undergraduate,Material Chemistry
1069,2018,Undergraduate,Chemistry
1072,2018,Undergraduate,Chemistry
1073,2018,Undergraduate,Chemistry
1078,2018,Undergraduate,Chemistry
1079,2018,Undergraduate,Electronic and Information Science and Technology
1080,2018,Undergraduate,Chemistry
1081,2018,Undergraduate,Chemistry
1082,2018,Undergraduate,Chemistry
1083,2018,Undergraduate,Chemistry
1084,2018,Undergraduate,Chemistry
1085,2018,Undergraduate,Material Chemistry
1086,2018,Undergraduate,Chemical Biology
1089,2018,Undergraduate,Chemistry
1090,2018,Undergraduate,Chemistry
1092,2018,Undergraduate,Applied Chemistry
1093,2018,Undergraduate,Chemical Biology
1110,2018,Undergraduate,Biological Science
1111,2018,Undergraduate,Chemistry
1113,2018,Undergraduate,Biological Science
1119,2018,Undergraduate,Chemistry
1124,2018,Undergraduate,Chemical Biology
1125,2018,Undergraduate,Material Chemistry
1181,2018,Undergraduate,Chemistry
1188,2018,Undergraduate,Chemical Biology
1597,2018,Undergraduate,Chemistry
1602,2018,Undergraduate,Chemistry
1604,2018,Undergraduate,Chemistry
453,2017,Undergraduate,Chemistry
891,2018,Undergraduate,Chemistry
978,2018,Undergraduate,Material Chemistry
980,2018,Undergraduate,Chemistry
981,2018,Undergraduate,Chemistry
982,2018,Undergraduate,Chemical Biology
984,2018,Undergraduate,Chemistry
985,2018,Undergraduate,Chemical Biology
988,2018,Undergraduate,Chemical Biology
991,2018,Undergraduate,Chemistry
994,2018,Undergraduate,Chemistry
999,2018,Undergraduate,Material Chemistry
1009,2018,Undergraduate,Chemistry
1012,2018,Undergraduate,Chemistry
1032,2018,Undergraduate,Chemistry
1046,2018,Undergraduate,Chemistry
1049,2018,Undergraduate,Chemistry
1050,2018,Undergraduate,Chemistry
1057,2018,Undergraduate,Chemistry
1491,2018,Undergraduate,Marketing
1571,2018,Undergraduate,Advertising
1592,2018,Undergraduate,Journalism
1628,2018,Undergraduate,Advertising
1637,2018,Undergraduate,Advertising
1696,2018,Undergraduate,Advertising
1698,2018,Undergraduate,Media Studies
1699,2018,Undergraduate,Media Studies
1700,2018,Undergraduate,Advertising
1701,2018,Undergraduate,Media Studies
1767,2018,Undergraduate,Sociology
3705,2019,Undergraduate,English Language and Literature
169,2016,Undergraduate,Chinese Language and Literature
188,2016,Undergraduate,International Politics (International Political Economy)
189,2016,Undergraduate,International Politics (International Political Economy)
190,2016,Undergraduate,International Politics
192,2016,Undergraduate,International Politics
193,2016,Undergraduate,International Politics (International Political Economy)
194,2016,Undergraduate,International Politics (International Political Economy)
196,2016,Undergraduate,International Politics (International Political Economy)
197,2016,Undergraduate,International Politics
198,2016,Undergraduate,International Politics
199,2016,Undergraduate,International Politics (International Political Economy)
351,2016,Undergraduate,International Politics
359,2016,Undergraduate,International Politics
364,2016,Undergraduate,Law
666,2017,Undergraduate,Advertising
739,2017,Undergraduate,English Language and Literature
758,2017,Undergraduate,Spanish Language and Literature
783,2017,Undergraduate,Media Studies
831,2017,Undergraduate,Media Studies
1197,2018,Undergraduate,Journalism
1213,2018,Undergraduate,Advertising
1214,2018,Undergraduate,Media Studies
1221,2018,Undergraduate,Journalism
1229,2018,Undergraduate,Advertising
1661,2018,Undergraduate,Media Studies
1683,2018,Undergraduate,Media Studies
1685,2018,Undergraduate,Media Studies
1687,2018,Undergraduate,Advertising
1770,2018,Undergraduate,Energy and environmental systems engineering
2894,2019,Undergraduate,Advertising
2895,2019,Undergraduate,Advertising
2896,2019,Undergraduate,Journalism
2897,2019,Undergraduate,Media Studies
2898,2019,Undergraduate,Advertising
2899,2019,Undergraduate,Media Studies
2900,2019,Undergraduate,Advertising
2901,2019,Undergraduate,Media Studies
2902,2019,Undergraduate,Media Studies
2903,2019,Undergraduate,Media Studies
2904,2019,Undergraduate,Media Studies
2905,2019,Undergraduate,Advertising
2906,2019,Undergraduate,Journalism
2907,2019,Undergraduate,Media Studies
2908,2019,Undergraduate,Media Studies
2909,2019,Undergraduate,Advertising
2910,2019,Undergraduate,Journalism
2911,2019,Undergraduate,Journalism
2912,2019,Undergraduate,Advertising
2913,2019,Undergraduate,Journalism
2914,2019,Undergraduate,Media Studies
2915,2019,Undergraduate,Journalism
2916,2019,Undergraduate,Advertising
2917,2019,Undergraduate,Advertising
2918,2019,Undergraduate,Law
2919,2019,Undergraduate,Journalism and Communication
2920,2019,Undergraduate,Advertising
2921,2019,Undergraduate,Media Studies
2922,2019,Undergraduate,Advertising
2923,2019,Undergraduate,Advertising
2924,2019,Undergraduate,Advertising
2925,2019,Undergraduate,Advertising
2926,2019,Undergraduate,Media Studies
2927,2019,Undergraduate,Advertising
2928,2019,Undergraduate,Journalism and Communication
2929,2019,Undergraduate,Advertising
2930,2019,Undergraduate,Journalism
2931,2019,Undergraduate,Advertising
2932,2019,Undergraduate,Journalism
2933,2019,Undergraduate,Media Studies
2934,2019,Undergraduate,Media Studies
2935,2019,Undergraduate,Advertising
2936,2019,Undergraduate,Media Studies
2937,2019,Undergraduate,Media Studies
2938,2019,Undergraduate,Advertising
3533,2019,Undergraduate,Journalism
3773,2019,Undergraduate,Media Studies
3774,2019,Undergraduate,Media Studies
3775,2019,Undergraduate,Advertising
3776,2019,Undergraduate,Advertising
3777,2019,Undergraduate,Journalism and Communication
3778,2019,Undergraduate,Advertising
3779,2019,Undergraduate,Advertising
3780,2019,Undergraduate,Media Studies
3781,2019,Undergraduate,Media Studies
3782,2019,Undergraduate,Advertising
3783,2019,Undergraduate,Advertising
3784,2019,Undergraduate,Media Studies
3785,2019,Undergraduate,Advertising
3786,2019,Undergraduate,Media Studies
3787,2019,Undergraduate,Media Studies
3788,2019,Undergraduate,Advertising
3790,2019,Undergraduate,Media Studies
3791,2019,Undergraduate,Media Studies
3792,2019,Undergraduate,Media Studies
3793,2019,Undergraduate,Media Studies
3794,2019,Undergraduate,Media Studies
3795,2019,Undergraduate,Advertising
3796,2019,Undergraduate,Journalism and Communication
3873,2019,Undergraduate,Yuanpei Program
3881,2019,Undergraduate,Yuanpei Program
1,2013,Undergraduate,History
14,2014,Undergraduate,
17,2015,Undergraduate,Chinese Language and Literature
37,2015,Undergraduate,Chinese Language and Literature
50,2015,Undergraduate,Chinese Language and Literature
59,2015,Undergraduate,History
63,2015,Undergraduate,Finance
102,2016,Undergraduate,Physics
103,2016,Undergraduate,Physics
114,2016,Undergraduate,Chemical Biology
151,2016,Undergraduate,Theoretical and Applied Mechanics
164,2016,Undergraduate,Chinese
165,2016,Undergraduate,Chinese Language and Literature
166,2016,Undergraduate,Chinese Language and Literature
167,2016,Undergraduate,Chinese Language and Literature
168,2016,Undergraduate,Chinese Language and Literature
171,2016,Undergraduate,Studies of Chinese Classical Text
172,2016,Undergraduate,Chinese Language and Literature
183,2016,Undergraduate,Chinese Language and Literature
195,2016,Undergraduate,International Politics
202,2016,Undergraduate,Chinese Language and Literature
234,2016,Undergraduate,Chinese Language and Literature
250,2016,Undergraduate,Sociology
254,2016,Undergraduate,Chinese
264,2016,Undergraduate,Theory and History of Arts
271,2016,Undergraduate,Chinese Language and Literature
272,2016,Undergraduate,Theory and History of Arts
273,2016,Undergraduate,Broadcasting and Television Playwright-director (Theatre Film and TV Literature)
284,2016,Undergraduate,Chinese Language and Literature
286,2016,Undergraduate,Chinese
328,2016,Undergraduate,Chinese Language and Literature
334,2016,Undergraduate,Chinese Language and Literature
335,2016,Undergraduate,Persian Language and Literature
355,2016,Undergraduate,Chinese Language and Literature
356,2016,Undergraduate,Chinese Language and Literature
368,2016,Undergraduate,Theory and History of Arts(Cultural Industry Management)
370,2016,Undergraduate,Theory and History of Arts(Cultural Industry Management)
432,2017,Undergraduate,Physics
518,2017,Undergraduate,Psychology
543,2017,Undergraduate,Chinese Language and Literature
548,2017,Undergraduate,Chinese Language and Literature
549,2017,Undergraduate,Chinese Language and Literature
550,2017,Undergraduate,Chinese Language and Literature
551,2017,Undergraduate,Chinese Language and Literature
552,2017,Undergraduate,Chinese Language and Literature
553,2017,Undergraduate,Chinese
554,2017,Undergraduate,Chinese Language and Literature
555,2017,Undergraduate,Chinese Language and Literature
556,2017,Undergraduate,Chinese Language and Literature
557,2017,Undergraduate,Chinese Language and Literature
558,2017,Undergraduate,Chinese Language and Literature
559,2017,Undergraduate,Chinese Language and Literature
560,2017,Undergraduate,Chinese Language and Literature
561,2017,Undergraduate,Chinese Language and Literature
562,2017,Undergraduate,Chinese Language and Literature
563,2017,Undergraduate,Chinese Language and Literature
564,2017,Undergraduate,Chinese Language and Literature
565,2017,Undergraduate,Chinese Language and Literature
566,2017,Undergraduate,Chinese Language and Literature
567,2017,Undergraduate,Chinese
568,2017,Undergraduate,Chinese Language and Literature
569,2017,Undergraduate,Chinese Language and Literature
570,2017,Undergraduate,Chinese Language and Literature
571,2017,Undergraduate,Chinese Language and Literature
572,2017,Undergraduate,Chinese Language and Literature
573,2017,Undergraduate,Chinese Language and Literature
574,2017,Undergraduate,Chinese Language and Literature
575,2017,Undergraduate,Chinese Language and Literature
576,2017,Undergraduate,Chinese
577,2017,Undergraduate,Chinese
578,2017,Undergraduate,Chinese Language and Literature
579,2017,Undergraduate,Chinese Language and Literature
580,2017,Undergraduate,Chinese Language and Literature
581,2017,Undergraduate,Chinese Language and Literature
582,2017,Undergraduate,Chinese Language and Literature
583,2017,Undergraduate,Chinese Language and Literature
585,2017,Undergraduate,Chinese Language and Literature
586,2017,Undergraduate,Chinese Language and Literature
587,2017,Undergraduate,Chinese Language and Literature
588,2017,Undergraduate,Chinese Language and Literature
590,2017,Undergraduate,Chinese Language and Literature
591,2017,Undergraduate,Chinese Language and Literature
592,2017,Undergraduate,Chinese Language and Literature
593,2017,Undergraduate,Chinese Language and Literature
594,2017,Undergraduate,Chinese Language and Literature
595,2017,Undergraduate,Chinese Language and Literature
596,2017,Undergraduate,Chinese Language and Literature
597,2017,Undergraduate,World History
599,2017,Undergraduate,History
602,2017,Undergraduate,History
604,2017,Undergraduate,History
614,2017,Undergraduate,Chinese Language and Literature
615,2017,Undergraduate,Philosophy
623,2017,Undergraduate,International Politics (International Political Economy)
626,2017,Undergraduate,Economics (National Development)
649,2017,Undergraduate,Finance
650,2017,Undergraduate,Marketing
651,2017,Undergraduate,Law
654,2017,Undergraduate,Law
655,2017,Undergraduate,Law
658,2017,Undergraduate,Information Management and Information Systems
659,2017,Undergraduate,Information Management and Information Systems
693,2017,Undergraduate,Chinese Language and Literature
695,2017,Undergraduate,Law
702,2017,Undergraduate,Chinese Language and Literature
703,2017,Undergraduate,Chinese Language and Literature
704,2017,Undergraduate,Chinese Language and Literature
715,2017,Undergraduate,Chinese Language and Literature
741,2017,Undergraduate,English Language and Literature
784,2017,Undergraduate,Media Studies
789,2017,Undergraduate,Chinese Language and Literature
792,2017,Undergraduate,History
793,2017,Undergraduate,Museology
796,2017,Undergraduate,Diplomacy
797,2017,Undergraduate,Diplomacy
802,2017,Undergraduate,Finance
811,2017,Undergraduate,Information Management and Information Systems
812,2017,Undergraduate,Information Management and Information Systems
813,2017,Undergraduate,Information Management and Information Systems
814,2017,Undergraduate,Sociology
817,2017,Undergraduate,Sociology
826,2017,Undergraduate,Theory and History of Arts(Cultural Industry Management)
827,2017,Undergraduate,International Economics and Trade
828,2017,Undergraduate,"Philosophy, Politics and Economics"
832,2017,Undergraduate,Materials Science and Engineering
912,2018,Undergraduate,Biomedical Engineering
1177,2018,Undergraduate,Computer Science and Technology
1205,2018,Undergraduate,Psychology
1231,2018,Undergraduate,Chinese Language and Literature
1232,2018,Undergraduate,Chinese Language and Literature
1233,2018,Undergraduate,Chinese Language and Literature
1234,2018,Undergraduate,Chinese Language and Literature
1235,2018,Undergraduate,Chinese Language and Literature
1236,2018,Undergraduate,Chinese Language and Literature
1237,2018,Undergraduate,Chinese Language and Literature
1240,2018,Undergraduate,Chinese Language and Literature
1241,2018,Undergraduate,Chinese Language and Literature
1242,2018,Undergraduate,Chinese Language and Literature
1244,2018,Undergraduate,Chinese Language and Literature
1245,2018,Undergraduate,Chinese Language and Literature
1246,2018,Undergraduate,Chinese Language and Literature
1248,2018,Undergraduate,Chinese Language and Literature
1249,2018,Undergraduate,Chinese Language and Literature
1250,2018,Undergraduate,Chinese Language and Literature
1251,2018,Undergraduate,Chinese Language and Literature
1252,2018,Undergraduate,Chinese
1253,2018,Undergraduate,Chinese Language and Literature
1255,2018,Undergraduate,Chinese Language and Literature
1256,2018,Undergraduate,Chinese Language and Literature
1257,2018,Undergraduate,Chinese Language and Literature
1258,2018,Undergraduate,Chinese Language and Literature
1259,2018,Undergraduate,Chinese Language and Literature
1260,2018,Undergraduate,Chinese Language and Literature
1261,2018,Undergraduate,Chinese Language and Literature
1263,2018,Undergraduate,Chinese Language and Literature
1264,2018,Undergraduate,Chinese Language and Literature
1265,2018,Undergraduate,Chinese Language and Literature
1266,2018,Undergraduate,Chinese Language and Literature
1267,2018,Undergraduate,Chinese Language and Literature
1268,2018,Undergraduate,Chinese Language and Literature
1269,2018,Undergraduate,Chinese Language and Literature
1270,2018,Undergraduate,Chinese
1271,2018,Undergraduate,Chinese Language and Literature
1274,2018,Undergraduate,Chinese Language and Literature
1294,2018,Undergraduate,History
1300,2018,Undergraduate,History
1301,2018,Undergraduate,World History
1302,2018,Undergraduate,Chinese Language and Literature
1328,2018,Undergraduate,Philosophy
1525,2018,Undergraduate,Library Science
1555,2018,Undergraduate,Theory and History of Arts(Cultural Industry Management)
1559,2018,Undergraduate,Theory and History of Arts(Cultural Industry Management)
1566,2018,Undergraduate,Chinese Language and Literature
1568,2018,Undergraduate,Chinese Language and Literature
1573,2018,Undergraduate,Chinese
1576,2018,Undergraduate,Chinese Language and Literature
1583,2018,Undergraduate,Chinese Language and Literature
1589,2018,Undergraduate,Biological Science
1658,2018,Undergraduate,Spanish Language and Literature
1664,2018,Undergraduate,Arabic Language and Literature
1671,2018,Undergraduate,Japanese Language and Literature
1695,2018,Undergraduate,Advertising
1702,2018,Undergraduate,Chinese Language and Literature
1707,2018,Undergraduate,Chinese Language and Literature
1736,2018,Undergraduate,Resource and Environmental Economics
1743,2018,Undergraduate,Finance
1744,2018,Undergraduate,Finance
1752,2018,Undergraduate,City Management
1753,2018,Undergraduate,Public Administration
1766,2018,Undergraduate,Advertising
3789,2019,Undergraduate,Journalism
3866,2019,Undergraduate,Information Management and Information Systems
3871,2019,Undergraduate,Broadcasting and Television Playwright-director (Theatre Film and TV Literature)
4497,2019,Undergraduate,
4502,2019,Undergraduate,
4535,2019,Undergraduate,
19,2015,Undergraduate,Electronic and Information Science and Technology
70,2016,Undergraduate,Mathematics and Applied Mathematics
93,2016,Undergraduate,Physics
111,2016,Undergraduate,Chemistry
117,2016,Undergraduate,Biological Science
120,2016,Undergraduate,Biological Science
130,2016,Undergraduate,Geochemistry
132,2016,Undergraduate,Computer Science and Technology
135,2016,Undergraduate,Data Science and Big Data Technology
136,2016,Undergraduate,Computer Science and Technology
141,2016,Undergraduate,Intelligence Science and Technology
182,2016,Undergraduate,Archaeology (Heritage Architecture)
212,2016,Undergraduate,Finance
213,2016,Undergraduate,Accounting
237,2016,Undergraduate,Sociology
240,2016,Undergraduate,Sociology
241,2016,Undergraduate,Sociology
246,2016,Undergraduate,Sociology
249,2016,Undergraduate,Sociology
253,2016,Undergraduate,Sociology
274,2016,Undergraduate,Finance
1059,2018,Undergraduate,Chemistry
1060,2018,Undergraduate,Chemistry
1062,2018,Undergraduate,Chemistry
1074,2018,Undergraduate,Chemistry
1094,2018,Undergraduate,Chemistry
1122,2018,Undergraduate,Chemistry
1137,2018,Undergraduate,Chemistry
1139,2018,Undergraduate,Chemistry
4498,2019,Undergraduate,
29,2015,Undergraduate,Advertising
33,2015,Undergraduate,Advertising
34,2015,Undergraduate,Advertising
51,2015,Undergraduate,Advertising
58,2015,Undergraduate,Advertising
143,2016,Undergraduate,Journalism
152,2016,Undergraduate,Advertising
159,2016,Undergraduate,Media Studies
161,2016,Undergraduate,Advertising
162,2016,Undergraduate,Advertising
231,2016,Undergraduate,Advertising
276,2016,Undergraduate,Journalism
316,2016,Undergraduate,Advertising
318,2016,Undergraduate,Advertising
336,2016,Undergraduate,Advertising
354,2016,Undergraduate,Advertising
360,2016,Undergraduate,International Politics
371,2016,Undergraduate,Advertising
519,2017,Undergraduate,Advertising
521,2017,Undergraduate,Media Studies
522,2017,Undergraduate,Advertising
523,2017,Undergraduate,Advertising
524,2017,Undergraduate,Advertising
525,2017,Undergraduate,Journalism
526,2017,Undergraduate,Advertising
527,2017,Undergraduate,Advertising
528,2017,Undergraduate,Media Studies
529,2017,Undergraduate,Advertising
530,2017,Undergraduate,Advertising
531,2017,Undergraduate,Advertising
532,2017,Undergraduate,Advertising
533,2017,Undergraduate,Advertising
534,2017,Undergraduate,Journalism
535,2017,Undergraduate,Advertising
536,2017,Undergraduate,Media Studies
537,2017,Undergraduate,Advertising
538,2017,Undergraduate,Advertising
539,2017,Undergraduate,Journalism
540,2017,Undergraduate,Journalism
541,2017,Undergraduate,Media Studies
542,2017,Undergraduate,Advertising
544,2017,Undergraduate,Advertising
546,2017,Undergraduate,Advertising
547,2017,Undergraduate,Advertising
607,2017,Undergraduate,Advertising
671,2017,Undergraduate,Media Studies
685,2017,Undergraduate,Broadcasting and Television Playwright-director (Theatre Film and TV Literature)
748,2017,Undergraduate,Advertising
785,2017,Undergraduate,Advertising
786,2017,Undergraduate,Advertising
787,2017,Undergraduate,Advertising
1194,2018,Undergraduate,Urban and Rural Planning
1206,2018,Undergraduate,Journalism
1207,2018,Undergraduate,Advertising
1208,2018,Undergraduate,Advertising
1209,2018,Undergraduate,Journalism
1210,2018,Undergraduate,Advertising
1211,2018,Undergraduate,Journalism
1215,2018,Undergraduate,Advertising
1217,2018,Undergraduate,Advertising
1218,2018,Undergraduate,Advertising
1219,2018,Undergraduate,Advertising
1220,2018,Undergraduate,Advertising
1222,2018,Undergraduate,Advertising
1223,2018,Undergraduate,Advertising
1224,2018,Undergraduate,Journalism
1226,2018,Undergraduate,Journalism
1227,2018,Undergraduate,Advertising
1228,2018,Undergraduate,Journalism
1322,2018,Undergraduate,Journalism
1490,2018,Undergraduate,Finance
943,2018,Undergraduate,Physics
944,2018,Undergraduate,Physics
946,2018,Undergraduate,Physics
947,2018,Undergraduate,Physics
948,2018,Undergraduate,Physics
950,2018,Undergraduate,Physics
951,2018,Undergraduate,Physics
952,2018,Undergraduate,Physics
953,2018,Undergraduate,Physics
954,2018,Undergraduate,Physics
955,2018,Undergraduate,Physics
956,2018,Undergraduate,Atmospheric Sciences
957,2018,Undergraduate,Physics
958,2018,Undergraduate,Physics
959,2018,Undergraduate,Physics
960,2018,Undergraduate,Atmospheric Sciences
961,2018,Undergraduate,Atmospheric Sciences
962,2018,Undergraduate,Physics
963,2018,Undergraduate,Physics
964,2018,Undergraduate,Physics
966,2018,Undergraduate,Physics
967,2018,Undergraduate,Astronomy
969,2018,Undergraduate,Astronomy
971,2018,Undergraduate,Astronomy
972,2018,Undergraduate,Astronomy
973,2018,Undergraduate,Astronomy
974,2018,Undergraduate,Astronomy
975,2018,Undergraduate,Physics
976,2018,Undergraduate,Physics
989,2018,Undergraduate,Chemistry
1076,2018,Undergraduate,Chemistry
1126,2018,Undergraduate,Physics
1127,2018,Undergraduate,Physics
1146,2018,Undergraduate,Electronic and Information Science and Technology
1147,2018,Undergraduate,Electronic and Information Science and Technology
1148,2018,Undergraduate,Electronic and Information Science and Technology
1157,2018,Undergraduate,Electronic and Information Science and Technology
1199,2018,Undergraduate,Physics
1600,2018,Undergraduate,Physics
1689,2018,Undergraduate,Physics
1692,2018,Undergraduate,Physics
20,2015,Undergraduate,Chemistry
113,2016,Undergraduate,Chemistry
350,2016,Undergraduate,Applied Chemistry
411,2017,Undergraduate,Chemical Biology
418,2017,Undergraduate,Material Chemistry
436,2017,Undergraduate,Chemistry
437,2017,Undergraduate,Chemistry
444,2017,Undergraduate,Chemistry
447,2017,Undergraduate,Applied Chemistry
448,2017,Undergraduate,Material Chemistry
449,2017,Undergraduate,Chemistry
450,2017,Undergraduate,Chemistry
510,2017,Undergraduate,Chemistry
769,2017,Undergraduate,Chemistry
895,2018,Undergraduate,Chemistry
977,2018,Undergraduate,Chemistry
979,2018,Undergraduate,Chemistry
983,2018,Undergraduate,Chemistry
987,2018,Undergraduate,Chemical Biology
990,2018,Undergraduate,Chemistry
992,2018,Undergraduate,Chemistry
993,2018,Undergraduate,Chemistry
995,2018,Undergraduate,Material Chemistry
996,2018,Undergraduate,Chemistry
997,2018,Undergraduate,Chemistry
998,2018,Undergraduate,Chemistry
1001,2018,Undergraduate,Material Chemistry
1002,2018,Undergraduate,Chemistry
1003,2018,Undergraduate,Chemistry
1004,2018,Undergraduate,Chemistry
1006,2018,Undergraduate,Chemistry
1007,2018,Undergraduate,Chemistry
1008,2018,Undergraduate,Chemistry
1011,2018,Undergraduate,Material Chemistry
1014,2018,Undergraduate,Chemistry
1015,2018,Undergraduate,Chemistry
1016,2018,Undergraduate,Material Chemistry
1017,2018,Undergraduate,Chemical Biology
1018,2018,Undergraduate,Chemical Biology
1019,2018,Undergraduate,Chemical Biology
1531,2018,Undergraduate,Law
1544,2018,Undergraduate,Law
1585,2018,Undergraduate,Law
